Subject,Session,Age,Speaker,Child.Gender,SES,Length,Utterances,Utterances.with.Letters,Letter.name,Letter.shape,Letter.sound,Spelling,Child.name,Other.name,Names,Letter.Teaching,Not.Letter.Teaching,Age.KG1,WJ.KG1,EL.KG1,SM.KG1,Age.KG3,WJ.KG3,EL.KG3,SM.KG3,KG3.PropCorr,KG3.distMean
49,5,2.47,0,0,0.44834,90,6416,4,4,0,0,0,0,0,0,4,0,600,122,12,11,609,121,10,11,0.6,0.58
49,6,2.81,0,0,0.44834,90.08,6190,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,7,3.19,0,0,0.44834,90.13,6894,31,30,0,0,14,0,0,0,30,0,600,122,12,11,609,121,10,11,0.6,0.58
49,8,3.55,0,0,0.44834,89.56,8592,0,0,0,0,0,0,0,0,0,0,600,122,12,11,609,121,10,11,0.6,0.58
49,9,3.87,0,0,0.44834,90,6078,24,12,4,0,6,0,0,0,0,12,600,122,12,11,609,121,10,11,0.6,0.58
49,10,4.25,0,0,0.44834,90,7860,14,13,0,0,13,0,3,3,0,13,600,122,12,11,609,121,10,11,0.6,0.58
49,12,4.89,0,0,0.44834,90,4126,25,23,0,0,2,0,0,0,23,0,600,122,12,11,609,121,10,11,0.6,0.58
50,1,1.16,0,0,-0.39833,86.18,4678,2,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,2,1.51,0,0,-0.39833,89.45,5585,1,0,0,0,1,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,3,1.82,0,0,-0.39833,89.56,5055,4,0,0,0,1,0,1,1,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,4,2.17,0,0,-0.39833,89.57,4240,3,3,0,0,2,0,0,0,3,0,602,97,9,4,610,100,10,10,0.5,1.08
50,5,2.51,0,0,-0.39833,90.08,2897,7,4,0,0,7,0,0,0,4,0,602,97,9,4,610,100,10,10,0.5,1.08
50,6,2.83,0,0,-0.39833,89.57,3434,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,7,3.2,0,0,-0.39833,90.03,2581,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,8,3.48,0,0,-0.39833,90,3402,2,1,0,1,0,0,0,0,1,0,602,97,9,4,610,100,10,10,0.5,1.08
50,9,3.85,0,0,-0.39833,89.26,2528,6,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
50,10,4.37,0,0,-0.39833,90,3756,11,1,0,2,11,1,0,1,0,1,602,97,9,4,610,100,10,10,0.5,1.08
50,11,4.54,0,0,-0.39833,90,1930,5,5,0,0,0,0,0,0,0,3,602,97,9,4,610,100,10,10,0.5,1.08
50,12,4.87,0,0,-0.39833,90,1825,0,0,0,0,0,0,0,0,0,0,602,97,9,4,610,100,10,10,0.5,1.08
51,1,1.15,0,0,-0.39833,90.05,2793,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,2,1.48,0,0,-0.39833,89.35,3288,20,7,0,0,1,0,0,0,2,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,3,1.85,0,0,-0.39833,89,2912,22,22,0,0,0,0,0,0,0,22,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,4,2.15,0,0,-0.39833,89,3456,2,2,0,0,0,0,0,0,2,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,5,2.5,0,0,-0.39833,89.54,4289,33,33,0,0,22,0,2,2,0,33,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,6,2.82,0,0,-0.39833,89.21,2931,39,39,0,0,14,1,3,4,37,2,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,7,3.16,0,0,-0.39833,90.16,3598,3,3,0,0,0,0,0,0,3,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,8,3.49,0,0,-0.39833,89.68,2578,10,3,7,0,4,1,0,1,0,3,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,9,3.83,0,0,-0.39833,84.11,1835,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,10,4.18,0,0,-0.39833,90,1099,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,11,4.49,0,0,-0.39833,90,2453,18,18,2,12,4,0,1,1,18,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
51,12,4.86,0,0,-0.39833,90,418,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,508,160,16,14,0.8,0.44
54,1,1.16,0,0,0.09277,86.24,4023,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,2,1.52,0,0,0.09277,85.25,5695,2,0,2,0,1,1,0,1,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,3,1.89,0,0,0.09277,90.02,5573,1,1,0,0,0,0,0,0,0,1,602,109,10,9,610,113,11,11,0.5,0.92
54,4,2.19,0,0,0.09277,90.01,5443,7,7,0,0,0,0,0,0,7,0,602,109,10,9,610,113,11,11,0.5,0.92
54,5,2.52,0,0,0.09277,87.59,5843,2,0,0,0,2,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,6,2.81,0,0,0.09277,90,5352,2,0,1,1,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,7,3.19,0,0,0.09277,89.52,4309,4,2,0,0,0,0,0,0,0,2,602,109,10,9,610,113,11,11,0.5,0.92
54,8,3.58,0,0,0.09277,90,2671,19,17,2,0,18,1,0,1,17,0,602,109,10,9,610,113,11,11,0.5,0.92
54,9,3.89,0,0,0.09277,90.06,4426,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,10,4.2,0,0,0.09277,90,5356,0,0,0,0,0,0,0,0,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,11,3.52,0,0,0.09277,90,4930,9,0,9,0,5,5,0,5,0,0,602,109,10,9,610,113,11,11,0.5,0.92
54,12,4.91,0,0,0.09277,90,5928,1,1,0,0,1,0,0,0,0,1,602,109,10,9,610,113,11,11,0.5,0.92
55,1,1.19,0,1,-1.54796,90.02,815,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,2,1.57,0,1,-1.54796,89.22,949,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,3,1.81,0,1,-1.54796,87.84,826,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,4,2.2,0,1,-1.54796,90,766,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,5,2.48,0,1,-1.54796,89.59,914,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,6,2.84,0,1,-1.54796,90,119,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,7,3.15,0,1,-1.54796,89.45,882,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,8,3.47,0,1,-1.54796,90,2632,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,9,3.79,0,1,-1.54796,90,3390,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,10,4.2,0,1,-1.54796,90,615,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,11,4.52,0,1,-1.54796,90,2700,46,36,34,0,5,1,0,1,0,36,NA,NA,NA,NA,506,117,8,9,0.1,4.82
55,12,4.93,0,1,-1.54796,60,761,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,506,117,8,9,0.1,4.82
58,1,1.16,0,0,0.42204,90,4275,1,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,2,1.52,0,0,0.42204,90,3875,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,3,1.84,0,0,0.42204,90,4945,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,4,2.15,0,0,0.42204,90,4371,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,5,2.47,0,0,0.42204,90,4128,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,6,2.8,0,0,0.42204,90,6799,3,3,0,0,0,0,0,0,3,0,600,102,8,10,608,124,10,13,0.7,0.62
58,7,3.15,0,0,0.42204,90,5009,4,4,0,0,4,0,0,0,0,4,600,102,8,10,608,124,10,13,0.7,0.62
58,8,3.51,0,0,0.42204,90,4135,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
58,10,4.16,0,0,0.42204,90,4914,5,5,0,0,2,0,0,0,0,5,600,102,8,10,608,124,10,13,0.7,0.62
58,11,4.53,0,0,0.42204,90,6311,13,9,0,0,1,0,1,1,0,9,600,102,8,10,608,124,10,13,0.7,0.62
58,12,4.82,0,0,0.42204,90,137,0,0,0,0,0,0,0,0,0,0,600,102,8,10,608,124,10,13,0.7,0.62
59,1,1.23,0,1,0.79834,83.53,1770,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,2,1.46,0,1,0.79834,85.02,1435,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,3,1.79,0,1,0.79834,89.59,967,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,4,2.14,0,1,0.79834,90,1021,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,6,2.83,0,1,0.79834,90,1811,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,7,3.13,0,1,0.79834,90,1367,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,8,3.47,0,1,0.79834,90,251,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,9,3.83,0,1,0.79834,90,213,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,10,4.16,0,1,0.79834,90,315,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,11,4.5,0,1,0.79834,90,303,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
59,12,4.81,0,1,0.79834,85,166,0,0,0,0,0,0,0,0,0,0,NA,NA,11,10,507,116,11,9,0.1,2.48
61,1,1.17,0,1,-1.87723,86.41,902,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,2,1.51,0,1,-1.87723,85.35,1456,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,3,1.8,0,1,-1.87723,88.26,1405,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,4,2.16,0,1,-1.87723,90.02,2312,1,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,5,2.49,0,1,-1.87723,89.46,1994,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,6,2.83,0,1,-1.87723,59.55,2111,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,7,3.16,0,1,-1.87723,90.05,4190,16,16,0,0,16,0,0,0,16,0,510,88,8,10,606,96,10,9,0.1,1.7
61,8,3.5,0,1,-1.87723,90,3147,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,9,3.81,0,1,-1.87723,90,1030,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,10,4.19,0,1,-1.87723,90,1157,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,11,4.46,0,1,-1.87723,90,283,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
61,12,4.83,0,1,-1.87723,90,1907,0,0,0,0,0,0,0,0,0,0,510,88,8,10,606,96,10,9,0.1,1.7
62,1,1.17,0,0,-0.37203,87.59,6199,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,2,1.59,0,0,-0.37203,86,4084,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,3,1.85,0,0,-0.37203,90.09,3464,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,4,2.15,0,0,-0.37203,89.19,4577,2,2,0,0,0,0,0,0,0,2,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,5,2.54,0,0,-0.37203,90.5,4187,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,6,2.9,0,0,-0.37203,89.56,5339,4,0,4,0,4,4,0,4,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,7,3.28,0,0,-0.37203,89,6970,18,18,0,5,6,0,0,0,18,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,8,3.53,0,0,-0.37203,90,5212,3,1,2,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,9,3.93,0,0,-0.37203,89.58,6563,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,10,4.16,0,0,-0.37203,90,3858,10,0,9,0,10,10,0,10,0,0,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,11,4.56,0,0,-0.37203,90,4384,10,10,0,0,0,0,0,0,0,10,NA,NA,NA,NA,607,108,10,11,0.4,1.22
62,12,4.94,0,0,-0.37203,90,7857,16,4,14,0,0,0,0,0,0,4,NA,NA,NA,NA,607,108,10,11,0.4,1.22
65,1,1.19,0,0,0.79834,84.3,3369,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,2,1.46,0,0,0.79834,86.04,3984,2,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,3,1.84,0,0,0.79834,90,5002,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,4,2.15,0,0,0.79834,89.02,3982,12,12,0,0,0,0,0,0,0,12,600,116,14,11,609,134,17,10,0.9,0.1
65,5,2.49,0,0,0.79834,90.01,3017,1,0,1,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,6,2.8,0,0,0.79834,90.02,3327,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,7,3.19,0,0,0.79834,90.34,3835,6,3,3,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,8,3.53,0,0,0.79834,89.59,3684,4,2,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,9,3.85,0,0,0.79834,90,3324,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,10,4.16,0,0,0.79834,93,5188,13,6,8,0,5,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,11,4.55,0,0,0.79834,90,4219,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
65,12,4.83,0,0,0.79834,67,1847,0,0,0,0,0,0,0,0,0,0,600,116,14,11,609,134,17,10,0.9,0.1
66,1,1.24,0,1,-0.39833,88.34,4000,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,2,1.58,0,1,-0.39833,90.52,3521,1,0,0,0,1,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,3,1.93,0,1,-0.39833,90.03,2579,5,0,0,0,5,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,4,2.24,0,1,-0.39833,90,6870,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,5,2.58,0,1,-0.39833,90.22,5336,2,0,0,0,2,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,6,2.92,0,1,-0.39833,89.41,2183,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,7,3.27,0,1,-0.39833,90.13,4033,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,8,3.57,0,1,-0.39833,70,3978,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,9,3.99,0,1,-0.39833,89.53,5619,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,10,4.23,0,1,-0.39833,90,1899,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,11,4.58,0,1,-0.39833,90,3247,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
66,12,4.88,0,1,-0.39833,90,1630,0,0,0,0,0,0,0,0,0,0,501,107,9,7,510,117,9,10,0.3,1.84
68,1,1.17,0,1,-1.13778,56.38,1628,12,12,0,0,0,0,0,0,0,12,503,112,9,9,510,121,12,11,0.4,1.84
68,2,1.51,0,1,-1.13778,86.35,1557,6,0,0,0,2,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,3,1.84,0,1,-1.13778,89.57,2561,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,4,2.19,0,1,-1.13778,75.03,1359,2,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,5,2.56,0,1,-1.13778,90.03,2041,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,6,2.86,0,1,-1.13778,92.39,1532,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,7,3.17,0,1,-1.13778,88.26,4305,60,43,23,0,40,28,11,39,0,32,503,112,9,9,510,121,12,11,0.4,1.84
68,8,3.54,0,1,-1.13778,90.06,1414,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,9,3.87,0,1,-1.13778,60.27,1281,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,10,4.22,0,1,-1.13778,90,640,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
68,11,4.55,0,1,-1.13778,90,1289,0,0,0,0,0,0,0,0,0,0,503,112,9,9,510,121,12,11,0.4,1.84
72,1,1.14,0,0,1.26871,87.38,5374,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,2,1.48,0,0,1.26871,89.06,5337,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,3,1.8,0,0,1.26871,90.03,4593,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,4,2.16,0,0,1.26871,89.54,6084,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,5,2.6,0,0,1.26871,90.29,5298,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,6,2.83,0,0,1.26871,89.53,4008,94,94,0,0,10,0,0,0,93,1,510,118,12,12,608,110,13,13,0.7,0.54
72,7,3.14,0,0,1.26871,90.02,5009,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,8,3.46,0,0,1.26871,90.03,4436,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,9,3.88,0,0,1.26871,89.57,1973,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,10,4.15,0,0,1.26871,90,3454,15,1,2,0,9,0,8,8,1,0,510,118,12,12,608,110,13,13,0.7,0.54
72,11,4.46,0,0,1.26871,90,3512,0,0,0,0,0,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
72,12,4.75,0,0,1.26871,90,3435,9,1,0,0,8,0,0,0,0,0,510,118,12,12,608,110,13,13,0.7,0.54
73,1,1.17,0,1,-1.95815,90,1703,38,3,21,0,28,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,2,1.48,0,1,-1.95815,87.47,2217,1,1,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,3,1.86,0,1,-1.95815,90,2867,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,4,2.17,0,1,-1.95815,89.48,965,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,5,2.5,0,1,-1.95815,90.19,2329,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,6,2.89,0,1,-1.95815,90.53,1690,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,7,3.19,0,1,-1.95815,90.05,817,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,8,3.52,0,1,-1.95815,90.24,1610,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,9,3.92,0,1,-1.95815,90,1095,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,10,4.27,0,1,-1.95815,90,400,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,11,4.59,0,1,-1.95815,90,937,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
73,12,5.03,0,1,-1.95815,90,1091,0,0,0,0,0,0,0,0,0,0,602,95,7,7,608,91,8,8,0.3,2.26
74,1,1.16,0,1,0.44834,84.54,1637,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,2,1.48,0,1,0.44834,88.5,2518,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,3,1.81,0,1,0.44834,90.02,510,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,4,2.17,0,1,0.44834,90.03,3782,18,18,0,0,1,0,1,1,18,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,5,2.54,0,1,0.44834,83.38,1955,1,1,0,0,1,0,1,1,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,6,2.84,0,1,0.44834,90,2743,1,1,0,0,0,0,0,0,0,1,411,117,NA,NA,507,130,12,12,0.3,1.5
74,7,3.19,0,1,0.44834,90.01,1325,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,8,3.51,0,1,0.44834,90,2815,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,9,3.86,0,1,0.44834,90.02,3629,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,10,4.18,0,1,0.44834,90,2503,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,11,4.51,0,1,0.44834,90,2300,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
74,12,4.92,0,1,0.44834,90,4449,0,0,0,0,0,0,0,0,0,0,411,117,NA,NA,507,130,12,12,0.3,1.5
75,1,1.16,0,0,1.5039,87.09,8015,10,10,0,0,10,0,0,0,10,0,510,101,9,5,607,108,10,11,0.4,1.6
75,2,1.49,0,0,1.5039,90.03,8197,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,3,1.81,0,0,1.5039,44.4,4996,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,4,2.16,0,0,1.5039,90.01,8640,32,31,0,0,29,2,1,3,31,0,510,101,9,5,607,108,10,11,0.4,1.6
75,5,2.49,0,0,1.5039,62.48,5814,67,67,0,0,46,4,16,20,67,0,510,101,9,5,607,108,10,11,0.4,1.6
75,6,2.87,0,0,1.5039,90.01,8667,5,5,0,0,4,0,0,0,3,2,510,101,9,5,607,108,10,11,0.4,1.6
75,7,3.2,0,0,1.5039,90.01,9069,96,96,0,0,51,9,14,23,96,0,510,101,9,5,607,108,10,11,0.4,1.6
75,8,3.52,0,0,1.5039,90.01,9051,0,0,0,0,0,0,0,0,0,0,510,101,9,5,607,108,10,11,0.4,1.6
75,9,3.85,0,0,1.5039,90.04,8865,22,22,0,4,19,0,0,0,22,0,510,101,9,5,607,108,10,11,0.4,1.6
75,10,4.22,0,0,1.5039,90,9469,135,135,8,0,40,13,4,17,76,59,510,101,9,5,607,108,10,11,0.4,1.6
75,11,4.52,0,0,1.5039,90,7606,46,44,9,1,24,11,1,12,41,0,510,101,9,5,607,108,10,11,0.4,1.6
75,12,4.85,0,0,1.5039,90,10650,209,209,2,5,74,2,3,5,209,0,510,101,9,5,607,108,10,11,0.4,1.6
77,1,1.18,0,1,-2.28741,89.01,698,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,2,1.51,0,1,-2.28741,87.2,342,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,3,1.84,0,1,-2.28741,83.27,653,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,4,2.21,0,1,-2.28741,88.47,672,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,5,2.49,0,1,-2.28741,90,1038,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,6,2.81,0,1,-2.28741,52.65,493,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,7,3.19,0,1,-2.28741,75,758,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,8,3.5,0,1,-2.28741,90,464,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,9,3.81,0,1,-2.28741,89.45,634,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,10,4.2,0,1,-2.28741,90,289,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,11,4.55,0,1,-2.28741,89,96,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,12,4.86,0,1,-2.28741,90,248,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
78,1,1.2,0,0,0.09277,90.06,4505,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,2,1.52,0,0,0.09277,88.46,3690,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,3,1.87,0,0,0.09277,90,2934,76,76,0,2,42,0,0,0,76,0,601,108,9,9,609,98,7,8,0.2,3.14
78,4,2.17,0,0,0.09277,89,5975,11,9,7,0,2,2,0,2,9,0,601,108,9,9,609,98,7,8,0.2,3.14
78,5,2.5,0,0,0.09277,89.57,5011,34,34,0,13,5,0,0,0,31,3,601,108,9,9,609,98,7,8,0.2,3.14
78,6,2.84,0,0,0.09277,89.53,2694,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
